SUPER_1	8.645265	s119	SRR9969366
SUPER_1	9.857598	s120	SRR9969366
SUPER_1	56.933865	s121	SRR9969366
SUPER_1	14.547499	s123	SRR9969366
SUPER_1	9.649027	s124	SRR9969366
SUPER_1	20.409117	s129	SRR9969366
SUPER_1	3.434960	s129	SRR9969366
SUPER_1	26.964901	s131	SRR9969366
SUPER_1	29.062353	s132	SRR9969366
SUPER_1	40.537281	s134	SRR9969366
SUPER_1	6.166454	s141	SRR9969366
SUPER_1	141.095367	s144	SRR9969366
SUPER_1	2.236284	s144	SRR9969366
SUPER_1	20.358446	s145	SRR9969366
SUPER_1	20.724134	s150	SRR9969366
SUPER_1	7.965499	s152	SRR9969366
SUPER_1	50.570141	s153	SRR9969366
SUPER_1	113.921432	s154	SRR9969366
SUPER_1	19.374226	s155	SRR9969366
SUPER_1	44.043228	s156	SRR9969366
SUPER_1	52.412697	s158	SRR9969366
SUPER_1	18.412397	s159	SRR9969366
SUPER_1	37.435799	s160	SRR9969366
SUPER_1	28.519537	s168	SRR9969366
SUPER_1	153.468491	s169	SRR9969366
SUPER_1	80.766479	s170	SRR9969366
SUPER_1	344.275116	s172	SRR9969366
SUPER_1	3.991465	s173	SRR9969366
SUPER_1	33.918308	s174	SRR9969366
SUPER_1	17.390026	s176	SRR9969366
SUPER_1	66.961449	s177	SRR9969366
SUPER_1	25.402300	s180	SRR9969366
SUPER_1	4.903765	s180	SRR9969366
SUPER_1	2.808860	s180	SRR9969366
SUPER_1	6.752189	s188	SRR9969366
SUPER_1	120.622337	s190	SRR9969366
SUPER_1	18.665560	s191	SRR9969366
SUPER_1	23.537022	s192	SRR9969366
SUPER_1	9.608274	s196	SRR9969366
SUPER_1	50.935238	s197	SRR9969366
SUPER_1	55.127338	s198	SRR9969366
SUPER_1	52.664444	s199	SRR9969366
SUPER_1	80.490654	s203	SRR9969366
SUPER_1	54.151836	s204	SRR9969366
SUPER_1	13.017584	s205	SRR9969366
SUPER_1	7.519702	s205	SRR9969366
SUPER_1	51.744209	s212	SRR9969366
SUPER_1	29.437227	s214	SRR9969366
SUPER_1	68.528725	s216	SRR9969366
SUPER_1	27.672791	s221	SRR9969366
SUPER_1	88.579308	s222	SRR9969366
SUPER_1	4.765241	s223	SRR9969366
SUPER_1	5.229273	s226	SRR9969366
SUPER_1	11.040483	s227	SRR9969366
SUPER_1	80.170341	s233	SRR9969366
SUPER_1	10.200082	s238	SRR9969366
SUPER_1	4.731465	s238	SRR9969366
SUPER_1	31.588251	s240	SRR9969366
SUPER_1	2.106849	s240	SRR9969366
SUPER_1	18.020052	s241	SRR9969366
SUPER_1	95.435898	s242	SRR9969366
SUPER_1	51.333454	s242	SRR9969366
SUPER_1	5.281631	s242	SRR9969366
SUPER_1	4.505283	s242	SRR9969366
SUPER_1	184.224808	s243	SRR9969366
SUPER_1	32.888515	s243	SRR9969366
SUPER_1	6.748374	s248	SRR9969366
SUPER_1	5.514123	s249	SRR9969366
SUPER_1	6.228766	s254	SRR9969366
SUPER_1	9.969535	s255	SRR9969366
SUPER_1	27.735085	s256	SRR9969366
SUPER_1	22.791609	s257	SRR9969366
SUPER_1	7.449202	s257	SRR9969366
SUPER_1	10.030965	s264	SRR9969366
SUPER_1	43.565750	s266	SRR9969366
SUPER_1	8.745818	s266	SRR9969366
SUPER_1	45.267899	s267	SRR9969366
SUPER_1	15.895258	s268	SRR9969366
SUPER_1	113.858017	s269	SRR9969366
SUPER_1	6.727880	s272	SRR9969366
SUPER_1	47.562035	s273	SRR9969366
SUPER_1	47.026905	s274	SRR9969366
SUPER_1	27.348732	s275	SRR9969366
SUPER_1	17.489841	s282	SRR9969366
SUPER_1	41.070778	s283	SRR9969366
SUPER_1	3.518381	s286	SRR9969366
SUPER_1	81.217827	s287	SRR9969366
SUPER_1	3.874263	s288	SRR9969366
SUPER_1	159.546570	s296	SRR9969366
SUPER_1	54.717243	s298	SRR9969366
SUPER_1	54.450912	s299	SRR9969366
SUPER_1	124.062592	s300	SRR9969366
SUPER_1	11.618702	s301	SRR9969366
SUPER_1	7.466474	s305	SRR9969366
SUPER_1	11.640233	s308	SRR9969366
SUPER_1	269.354858	s309	SRR9969366
SUPER_1	80.680084	s310	SRR9969366
SUPER_1	132.907211	s311	SRR9969366
SUPER_1	73.682907	s314	SRR9969366
SUPER_1	46.191151	s315	SRR9969366
SUPER_1	12.777931	s316	SRR9969366
SUPER_1	56.268967	s317	SRR9969366
SUPER_1	45.788036	s318	SRR9969366
SUPER_1	58.159939	s319	SRR9969366
SUPER_1	120.263618	s321	SRR9969366
SUPER_1	70.052635	s322	SRR9969366
SUPER_1	5.472027	s322	SRR9969366
SUPER_1	13.577719	s323	SRR9969366
SUPER_1	75.017960	s324	SRR9969366
SUPER_1	108.140030	s325	SRR9969366
SUPER_1	27.342066	s326	SRR9969366
SUPER_1	51.680984	s327	SRR9969366
SUPER_1	185.692612	s334	SRR9969366
SUPER_1	5.068995	s336	SRR9969366
SUPER_1	34.380630	s335	SRR9969366
SUPER_1	10.322454	s340	SRR9969366
SUPER_1	60.320446	s345	SRR9969366
SUPER_1	20.405529	s346	SRR9969366
SUPER_1	23.663742	s350	SRR9969366
SUPER_1	3.066215	s350	SRR9969366
SUPER_1	38.914520	s351	SRR9969366
SUPER_1	177.179352	s352	SRR9969366
SUPER_1	41.302502	s352	SRR9969366
SUPER_1	14.475713	s353	SRR9969366
SUPER_1	8.568060	s359	SRR9969366
SUPER_1	18.345020	s360	SRR9969366
SUPER_1	67.676094	s361	SRR9969366
SUPER_1	20.024214	s362	SRR9969366
SUPER_1	13.970684	s363	SRR9969366
SUPER_1	169.609177	s364	SRR9969366
SUPER_1	27.645411	s365	SRR9969366
SUPER_1	10.618751	s366	SRR9969366
SUPER_1	65.401901	s367	SRR9969366
SUPER_1	2.381020	s368	SRR9969366
SUPER_1	5.816528	s368	SRR9969366
SUPER_1	200.059143	s369	SRR9969366
SUPER_1	8.344715	s374	SRR9969366
SUPER_1	20.199842	s380	SRR9969366
SUPER_1	22.881121	s381	SRR9969366
SUPER_1	3.343465	s384	SRR9969366
SUPER_1	29.294586	s385	SRR9969366
SUPER_1	6.398136	s386	SRR9969366
SUPER_1	15.886614	s388	SRR9969366
SUPER_1	86.730392	s389	SRR9969366
SUPER_1	27.124067	s390	SRR9969366
SUPER_1	5.477949	s391	SRR9969366
SUPER_1	1878.077881	s393	SRR9969366
SUPER_1	5.393011	s394	SRR9969366
SUPER_1	91.089684	s395	SRR9969366
SUPER_1	125.283028	s397	SRR9969366
SUPER_1	24.113665	s398	SRR9969366
SUPER_1	11.834675	s400	SRR9969366
SUPER_1	56.628235	s401	SRR9969366
SUPER_1	27.713760	s402	SRR9969366
SUPER_1	29.873671	s403	SRR9969366
SUPER_1	2.905594	s404	SRR9969366
SUPER_1	1.839569	s407	SRR9969366
SUPER_1	144.410645	s408	SRR9969366
SUPER_1	14.056488	s411	SRR9969366
SUPER_1	2.333714	s415	SRR9969366
SUPER_1	2.314468	s415	SRR9969366
SUPER_1	3.400512	s417	SRR9969366
SUPER_1	6.426372	s418	SRR9969366
SUPER_1	146.846069	s419	SRR9969366
SUPER_1	29.378302	s421	SRR9969366
SUPER_1	3.403894	s422	SRR9969366
SUPER_1	23.803648	s427	SRR9969366
SUPER_1	54.785530	s428	SRR9969366
SUPER_1	80.499039	s429	SRR9969366
SUPER_1	36.478485	s430	SRR9969366
SUPER_1	22.842945	s432	SRR9969366
SUPER_1	426.739166	s433	SRR9969366
SUPER_1	37.514687	s434	SRR9969366
SUPER_1	29.919353	s438	SRR9969366
SUPER_1	15.712047	s439	SRR9969366
SUPER_1	6.498847	s439	SRR9969366
SUPER_1	35.248970	s442	SRR9969366
SUPER_1	21.804335	s443	SRR9969366
SUPER_1	39.503075	s445	SRR9969366
SUPER_1	83.546967	s446	SRR9969366
SUPER_1	4.294144	s447	SRR9969366
SUPER_1	13.649859	s448	SRR9969366
SUPER_1	39.494183	s450	SRR9969366
SUPER_1	204.132950	s451	SRR9969366
SUPER_1	21.252264	s452	SRR9969366
SUPER_1	61.072723	s453	SRR9969366
SUPER_1	34.049854	s454	SRR9969366
SUPER_1	259.735107	s455	SRR9969366
SUPER_1	46.699070	s456	SRR9969366
SUPER_1	25.504076	s458	SRR9969366
SUPER_1	24.835417	s461	SRR9969366
SUPER_1	8.461135	s462	SRR9969366
SUPER_1	2.202240	s468	SRR9969366
SUPER_1	26.175814	s472	SRR9969366
SUPER_1	4.200707	s473	SRR9969366
SUPER_1	15.376464	s474	SRR9969366
SUPER_1	23.774820	s476	SRR9969366
SUPER_1	101.644554	s477	SRR9969366
SUPER_1	34.202198	s478	SRR9969366
SUPER_1	20.114740	s481	SRR9969366
SUPER_1	6.220756	s481	SRR9969366
SUPER_1	43.581474	s482	SRR9969366
SUPER_1	246.250824	s490	SRR9969366
SUPER_1	11.189766	s492	SRR9969366
SUPER_1	2.125482	s493	SRR9969366
SUPER_1	44.842281	s494	SRR9969366
SUPER_1	128.016541	s495	SRR9969366
SUPER_1	44.913738	s496	SRR9969366
SUPER_1	23.213621	s501	SRR9969366
SUPER_1	24.113894	s503	SRR9969366
SUPER_1	44.704758	s504	SRR9969366
SUPER_1	14.414979	s507	SRR9969366
SUPER_1	24.678278	s508	SRR9969366
SUPER_1	32.615936	s509	SRR9969366
SUPER_1	19.069458	s510	SRR9969366
SUPER_1	32.249828	s514	SRR9969366
SUPER_1	9.477071	s515	SRR9969366
SUPER_1	8.171824	s516	SRR9969366
SUPER_1	25.126043	s519	SRR9969366
SUPER_1	69.326180	s522	SRR9969366
SUPER_1	9.828376	s528	SRR9969366
SUPER_1	75.076622	s529	SRR9969366
SUPER_1	473.373413	s530	SRR9969366
SUPER_1	190.167938	s536	SRR9969366
SUPER_1	27.282564	s537	SRR9969366
SUPER_1	5.059575	s537	SRR9969366
SUPER_1	3.032679	s537	SRR9969366
SUPER_1	42.636814	s538	SRR9969366
SUPER_1	45.769814	s541	SRR9969366
SUPER_1	15.191178	s542	SRR9969366
SUPER_1	4.469265	s543	SRR9969366
SUPER_1	74.038467	s544	SRR9969366
SUPER_1	3226.626221	s546	SRR9969366
SUPER_1	28.352892	s547	SRR9969366
SUPER_1	52.127754	s550	SRR9969366
SUPER_1	106.746819	s551	SRR9969366
SUPER_1	90.948997	s553	SRR9969366
SUPER_1	30.385164	s554	SRR9969366
SUPER_1	48.408825	s555	SRR9969366
SUPER_1	42.913834	s556	SRR9969366
SUPER_1	11.216840	s561	SRR9969366
SUPER_1	8.484241	s563	SRR9969366
SUPER_1	6.402834	s563	SRR9969366
SUPER_1	9.333616	s565	SRR9969366
SUPER_1	21.862923	s566	SRR9969366
SUPER_1	64.278671	s567	SRR9969366
SUPER_1	17.750666	s568	SRR9969366
SUPER_1	1.852258	s568	SRR9969366
SUPER_1	20.915688	s571	SRR9969366
SUPER_1	656.914490	s572	SRR9969366
SUPER_1	48.911446	s574	SRR9969366
SUPER_1	38.530319	s575	SRR9969366
SUPER_1	53.926369	s576	SRR9969366
SUPER_1	17.179041	s577	SRR9969366
SUPER_1	6.916497	s578	SRR9969366
SUPER_1	197.682281	s580	SRR9969366
SUPER_1	742.726196	s581	SRR9969366
SUPER_1	29.669033	s583	SRR9969366
SUPER_1	25.911869	s583	SRR9969366
SUPER_1	305.089874	s584	SRR9969366
SUPER_1	38.388294	s585	SRR9969366
SUPER_1	14.489586	s585	SRR9969366
SUPER_1	43.882771	s586	SRR9969366
SUPER_1	359.130005	s587	SRR9969366
SUPER_1	6.671993	s588	SRR9969366
SUPER_1	82.059608	s589	SRR9969366
SUPER_1	145.923828	s591	SRR9969366
SUPER_1	40.820202	s592	SRR9969366
SUPER_1	234.522812	s593	SRR9969366
SUPER_1	49.242565	s594	SRR9969366
SUPER_1	7.464100	s595	SRR9969366
SUPER_1	49.387501	s596	SRR9969366
SUPER_1	20.463934	s599	SRR9969366
SUPER_1	9.808592	s599	SRR9969366
SUPER_1	26.211863	s604	SRR9969366
SUPER_1	19.792109	s607	SRR9969366
SUPER_1	29.673178	s610	SRR9969366
SUPER_1	3.075850	s612	SRR9969366
SUPER_1	52.298214	s615	SRR9969366
SUPER_1	42.656368	s616	SRR9969366
SUPER_1	21.336617	s618	SRR9969366
SUPER_1	39.174221	s620	SRR9969366
SUPER_1	6.156040	s621	SRR9969366
SUPER_1	59.920628	s622	SRR9969366
SUPER_1	44.824055	s623	SRR9969366
SUPER_1	6.872433	s623	SRR9969366
SUPER_1	31.729412	s626	SRR9969366
SUPER_1	6.893554	s626	SRR9969366
SUPER_1	31.734863	s627	SRR9969366
SUPER_1	10.649607	s628	SRR9969366
SUPER_1	112.154976	s629	SRR9969366
SUPER_1	22.647821	s630	SRR9969366
SUPER_1	4978.433105	s631	SRR9969366
SUPER_1	64.507553	s632	SRR9969366
SUPER_1	33.021103	s634	SRR9969366
SUPER_1	88.491264	s635	SRR9969366
SUPER_1	41.627243	s636	SRR9969366
SUPER_1	22.574007	s637	SRR9969366
SUPER_1	60.898323	s639	SRR9969366
SUPER_1	7.868765	s641	SRR9969366
SUPER_1	95.413582	s642	SRR9969366
SUPER_1	52.466400	s643	SRR9969366
SUPER_1	15.014935	s644	SRR9969366
SUPER_1	117.551270	s645	SRR9969366
SUPER_1	23.859934	s646	SRR9969366
SUPER_1	370.464844	s647	SRR9969366
SUPER_1	51.659840	s648	SRR9969366
SUPER_1	3.830286	s652	SRR9969366
SUPER_1	27.755331	s653	SRR9969366
SUPER_1	29.537828	s658	SRR9969366
SUPER_1	13.674804	s659	SRR9969366
SUPER_1	49.896999	s660	SRR9969366
SUPER_1	56.433273	s662	SRR9969366
SUPER_1	96.111626	s664	SRR9969366
SUPER_1	56.740551	s665	SRR9969366
SUPER_1	29.076122	s666	SRR9969366
SUPER_1	48.972214	s667	SRR9969366
SUPER_1	32.620319	s668	SRR9969366
SUPER_1	11.775379	s669	SRR9969366
SUPER_1	186.055786	s670	SRR9969366
SUPER_1	48.824844	s672	SRR9969366
SUPER_1	25.159204	s672	SRR9969366
SUPER_1	36.372562	s673	SRR9969366
SUPER_1	188.343567	s674	SRR9969366
SUPER_1	3.262588	s674	SRR9969366
SUPER_1	48.266369	s675	SRR9969366
SUPER_1	6.504679	s676	SRR9969366
SUPER_1	106.940956	s677	SRR9969366
SUPER_1	147.535858	s678	SRR9969366
SUPER_1	4.668390	s679	SRR9969366
SUPER_1	15.490982	s680	SRR9969366
SUPER_1	19.162680	s682	SRR9969366
SUPER_1	6.368967	s683	SRR9969366
SUPER_1	105.240013	s690	SRR9969366
SUPER_1	3.704779	s693	SRR9969366
SUPER_1	90.006866	s694	SRR9969366
SUPER_1	128.484253	s695	SRR9969366
SUPER_1	8.927985	s697	SRR9969366
SUPER_1	35.931946	s698	SRR9969366
SUPER_1	75.932709	s714	SRR9969366
SUPER_1	18.178814	s715	SRR9969366
SUPER_1	1.901916	s716	SRR9969366
SUPER_1	4.166143	s721	SRR9969366
SUPER_1	205.870041	s722	SRR9969366
SUPER_1	48.839748	s723	SRR9969366
SUPER_1	39.413059	s724	SRR9969366
SUPER_1	22.549198	s727	SRR9969366
SUPER_1	63.328644	s728	SRR9969366
SUPER_1	3.962694	s728	SRR9969366
SUPER_1	13.530073	s731	SRR9969366
SUPER_1	160.297455	s733	SRR9969366
SUPER_1	51.353321	s734	SRR9969366
SUPER_1	110.401260	s735	SRR9969366
SUPER_1	11.036955	s736	SRR9969366
SUPER_1	147.076538	s738	SRR9969366
SUPER_1	50.205166	s740	SRR9969366
SUPER_1	22.170660	s741	SRR9969366
SUPER_1	11.404138	s742	SRR9969366
SUPER_1	35.319756	s743	SRR9969366
SUPER_1	58.956314	s744	SRR9969366
SUPER_1	8.410734	s744	SRR9969366
SUPER_1	239.260422	s745	SRR9969366
SUPER_1	55.121552	s753	SRR9969366
SUPER_1	86.423569	s754	SRR9969366
SUPER_1	34.190311	s755	SRR9969366
SUPER_1	39.901356	s756	SRR9969366
SUPER_1	1.961204	s759	SRR9969366
SUPER_1	38.744194	s760	SRR9969366
SUPER_1	65.251472	s761	SRR9969366
SUPER_1	24.194374	s761	SRR9969366
SUPER_1	20.229565	s762	SRR9969366
SUPER_1	177.757080	s763	SRR9969366
SUPER_1	59.916008	s765	SRR9969366
SUPER_1	7.441182	s768	SRR9969366
SUPER_1	176.705185	s769	SRR9969366
SUPER_1	25.106186	s770	SRR9969366
SUPER_1	29.776806	s771	SRR9969366
SUPER_1	215.700684	s773	SRR9969366
SUPER_1	152.568069	s774	SRR9969366
SUPER_1	1.838596	s775	SRR9969366
SUPER_1	43.796871	s783	SRR9969366
SUPER_1	5.156752	s784	SRR9969366
SUPER_1	11.799729	s787	SRR9969366
SUPER_1	15.891376	s788	SRR9969366
SUPER_1	127.297707	s789	SRR9969366
SUPER_1	2.647928	s793	SRR9969366
SUPER_1	38.368885	s799	SRR9969366
SUPER_1	436.998505	s800	SRR9969366
SUPER_1	227.054810	s801	SRR9969366
SUPER_1	53.706043	s801	SRR9969366
SUPER_1	291.229858	s805	SRR9969366
SUPER_1	304.306335	s806	SRR9969366
SUPER_1	55.497276	s807	SRR9969366
SUPER_1	7.158113	s807	SRR9969366
SUPER_1	39.898506	s808	SRR9969366
SUPER_1	66.523758	s809	SRR9969366
SUPER_1	124.799797	s817	SRR9969366
SUPER_1	14.444264	s817	SRR9969366
SUPER_1	1.713933	s817	SRR9969366
SUPER_1	124.947395	s823	SRR9969366
SUPER_1	153.141235	s824	SRR9969366
SUPER_1	43.550861	s829	SRR9969366
SUPER_1	1.704602	s829	SRR9969366
SUPER_1	40.052666	s830	SRR9969366
SUPER_1	835.585388	s832	SRR9969366
SUPER_1	74.460953	s833	SRR9969366
SUPER_1	15.202847	s833	SRR9969366
SUPER_1	2.008628	s834	SRR9969366
SUPER_1	3.273937	s838	SRR9969366
SUPER_1	140.955368	s840	SRR9969366
SUPER_1	19.462799	s842	SRR9969366
SUPER_1	47.884079	s843	SRR9969366
SUPER_1	6.104569	s843	SRR9969366
SUPER_1	47.053265	s844	SRR9969366
SUPER_1	43.273651	s846	SRR9969366
SUPER_1	33.621811	s847	SRR9969366
SUPER_1	2.975669	s849	SRR9969366
SUPER_1	101.752480	s850	SRR9969366
SUPER_1	35.544197	s851	SRR9969366
SUPER_1	2.399210	s853	SRR9969366
SUPER_1	2.836280	s854	SRR9969366
SUPER_1	21.536238	s856	SRR9969366
SUPER_1	97.269562	s857	SRR9969366
SUPER_1	62.173904	s858	SRR9969366
SUPER_1	6.084142	s860	SRR9969366
SUPER_1	77.730713	s861	SRR9969366
SUPER_1	16.132523	s864	SRR9969366
SUPER_1	5.398870	s870	SRR9969366
SUPER_1	37.417076	s872	SRR9969366
SUPER_1	19.557793	s873	SRR9969366
SUPER_1	61.900047	s875	SRR9969366
SUPER_1	33.859169	s876	SRR9969366
SUPER_1	7.074627	s878	SRR9969366
SUPER_1	36.340919	s879	SRR9969366
SUPER_1	7.616879	s888	SRR9969366
SUPER_1	7.570318	s892	SRR9969366
SUPER_1	38.356926	s895	SRR9969366
SUPER_1	40.573299	s897	SRR9969366
SUPER_1	203.901764	s898	SRR9969366
SUPER_1	82.153938	s907	SRR9969366
SUPER_1	16.402395	s915	SRR9969366
SUPER_1	39.567730	s916	SRR9969366
SUPER_1	183.478729	s917	SRR9969366
SUPER_1	137.499069	s918	SRR9969366
SUPER_1	8.997181	s919	SRR9969366
SUPER_1	38.035664	s920	SRR9969366
SUPER_1	30.148500	s921	SRR9969366
SUPER_1	38.440632	s923	SRR9969366
SUPER_1	17.382380	s925	SRR9969366
SUPER_1	16.123331	s929	SRR9969366
SUPER_1	22.683601	s930	SRR9969366
SUPER_1	2.256538	s931	SRR9969366
SUPER_1	109.115913	s932	SRR9969366
SUPER_1	26.699106	s933	SRR9969366
SUPER_1	219.200119	s934	SRR9969366
SUPER_1	5.636987	s936	SRR9969366
SUPER_1	3.567319	s937	SRR9969366
SUPER_1	12.819741	s938	SRR9969366
SUPER_1	5.214692	s940	SRR9969366
SUPER_1	110.683708	s941	SRR9969366
SUPER_1	22.452217	s944	SRR9969366
SUPER_1	6.760433	s944	SRR9969366
SUPER_1	6.251781	s945	SRR9969366
SUPER_1	2.645451	s948	SRR9969366
SUPER_1	2.333923	s948	SRR9969366
SUPER_1	59.950104	s949	SRR9969366
SUPER_1	48.904251	s950	SRR9969366
SUPER_1	69.296890	s951	SRR9969366
SUPER_1	6.481348	s952	SRR9969366
SUPER_1	22.995571	s955	SRR9969366
SUPER_1	18.319773	s958	SRR9969366
SUPER_1	56.383278	s959	SRR9969366
SUPER_1	1.834400	s959	SRR9969366
SUPER_1	23.845186	s960	SRR9969366
SUPER_1	19.860817	s961	SRR9969366
SUPER_1	3.756742	s963	SRR9969366
SUPER_1	2.636228	s964	SRR9969366
SUPER_1	81.571541	s967	SRR9969366
SUPER_1	94.764206	s968	SRR9969366
SUPER_1	25.038515	s970	SRR9969366
SUPER_1	76.952782	s971	SRR9969366
SUPER_1	53.104557	s972	SRR9969366
SUPER_1	439.587524	s973	SRR9969366
SUPER_1	43.811481	s974	SRR9969366
SUPER_1	40.487778	s976	SRR9969366
SUPER_1	57.954662	s979	SRR9969366
SUPER_1	36.898567	s983	SRR9969366
SUPER_1	6.047557	s987	SRR9969366
SUPER_1	44.202225	s989	SRR9969366
SUPER_1	52.910885	s990	SRR9969366
SUPER_1	606.543518	s991	SRR9969366
SUPER_1	5.738161	s992	SRR9969366
SUPER_1	91.925514	s993	SRR9969366
SUPER_1	65.898827	s997	SRR9969366
SUPER_1	37.384991	s1001	SRR9969366
SUPER_1	70.661949	s1011	SRR9969366
SUPER_1	7.698154	s1012	SRR9969366
SUPER_1	208.713577	s1018	SRR9969366
SUPER_1	35.157452	s1020	SRR9969366
SUPER_1	77.122589	s1023	SRR9969366
SUPER_1	35.597435	s1025	SRR9969366
SUPER_1	7.474086	s1025	SRR9969366
SUPER_1	3.066312	s1028	SRR9969366
SUPER_1	17.723305	s1030	SRR9969366
SUPER_1	5.629329	s1031	SRR9969366
SUPER_1	19.984596	s1037	SRR9969366
SUPER_1	10.242839	s1038	SRR9969366
SUPER_1	38.245140	s1041	SRR9969366
SUPER_1	85.701660	s1042	SRR9969366
SUPER_1	69.135429	s1045	SRR9969366
SUPER_1	14.166703	s1046	SRR9969366
SUPER_1	5.034248	s1047	SRR9969366
SUPER_1	3.479269	s1046	SRR9969366
SUPER_1	2.963085	s1046	SRR9969366
SUPER_1	132.312485	s1050	SRR9969366
SUPER_1	20.478981	s1051	SRR9969366
SUPER_1	40.800133	s1053	SRR9969366
SUPER_1	29.614906	s1055	SRR9969366
SUPER_1	103.739845	s1056	SRR9969366
SUPER_1	16.293182	s1057	SRR9969366
SUPER_1	11.227521	s1059	SRR9969366
SUPER_1	83.454491	s1060	SRR9969366
SUPER_1	33.243668	s1063	SRR9969366
SUPER_1	49.599201	s1065	SRR9969366
SUPER_1	43.711960	s1066	SRR9969366
SUPER_1	26.012754	s1068	SRR9969366
SUPER_1	40.342243	s1069	SRR9969366
SUPER_1	11.495882	s1071	SRR9969366
SUPER_1	7.002984	s1072	SRR9969366
SUPER_1	4.754130	s1072	SRR9969366
SUPER_1	435.614655	s1080	SRR9969366
SUPER_1	65.496979	s1081	SRR9969366
SUPER_1	172.034576	s1083	SRR9969366
SUPER_1	21.598206	s1085	SRR9969366
SUPER_1	6.492557	s1086	SRR9969366
SUPER_1	2.671615	s1089	SRR9969366
SUPER_1	68.442200	s1090	SRR9969366
SUPER_1	3.581317	s1091	SRR9969366
SUPER_1	6.166076	s1092	SRR9969366
SUPER_1	37.942543	s1094	SRR9969366
SUPER_1	17.462597	s1096	SRR9969366
SUPER_1	29.728451	s1097	SRR9969366
SUPER_1	37.664688	s1098	SRR9969366
SUPER_1	2.865709	s1099	SRR9969366
SUPER_1	68.144623	s1101	SRR9969366
SUPER_1	52.223629	s1102	SRR9969366
SUPER_1	64.581268	s1109	SRR9969366
SUPER_1	50.115208	s1111	SRR9969366
SUPER_1	131.396606	s1114	SRR9969366
SUPER_1	13.168872	s1114	SRR9969366
SUPER_1	1768.727905	s1115	SRR9969366
SUPER_1	23.314524	s1118	SRR9969366
SUPER_1	65.137398	s1119	SRR9969366
SUPER_1	26.307245	s1119	SRR9969366
SUPER_1	11.739947	s1121	SRR9969366
SUPER_1	10.684376	s1123	SRR9969366
SUPER_1	260.475616	s1124	SRR9969366
SUPER_1	259.037872	s1125	SRR9969366
SUPER_1	262.884521	s1126	SRR9969366
